State,Number of CoCs,"Sheltered ES Homeless, 2021","Sheltered ES Homeless - Under 18, 2021","Sheltered ES Homeless - Age 18 to 24, 2021","Sheltered ES Homeless - Over 24, 2021","Sheltered ES Homeless - Female, 2021","Sheltered ES Homeless - Male, 2021","Sheltered ES Homeless - Transgender, 2021","Sheltered ES Homeless - Gender Non-Conforming, 2021","Sheltered ES Homeless - Non-Hispanic/Non-Latino, 2021","Sheltered ES Homeless - Hispanic/Latino, 2021","Sheltered ES Homeless - White, 2021","Sheltered ES Homeless - Black or African American, 2021","Sheltered ES Homeless - Asian, 2021","Sheltered ES Homeless - American Indian or Alaska Native, 2021","Sheltered ES Homeless - Native Hawaiian or Other Pacific Islander, 2021","Sheltered ES Homeless - Multiple Races, 2021","Sheltered TH Homeless, 2021","Sheltered TH Homeless - Under 18, 2021","Sheltered TH Homeless - Age 18 to 24, 2021","Sheltered TH Homeless - Over 24, 2021","Sheltered TH Homeless - Female, 2021","Sheltered TH Homeless - Male, 2021","Sheltered TH Homeless - Transgender, 2021","Sheltered TH Homeless - Gender Non-Conforming, 2021","Sheltered TH Homeless - Non-Hispanic/Non-Latino, 2021","Sheltered TH Homeless - Hispanic/Latino, 2021","Sheltered TH Homeless - White, 2021","Sheltered TH Homeless - Black or African American, 2021","Sheltered TH Homeless - Asian, 2021","Sheltered TH Homeless - American Indian or Alaska Native, 2021","Sheltered TH Homeless - Native Hawaiian or Other Pacific Islander, 2021","Sheltered TH Homeless - Multiple Races, 2021","Sheltered SH Homeless, 2021","Sheltered SH Homeless - Under 18, 2021","Sheltered SH Homeless - Age 18 to 24, 2021","Sheltered SH Homeless - Over 24, 2021","Sheltered SH Homeless - Female, 2021","Sheltered SH Homeless - Male, 2021","Sheltered SH Homeless - Transgender, 2021","Sheltered SH Homeless - Gender Non-Conforming, 2021","Sheltered SH Homeless - Non-Hispanic/Non-Latino, 2021","Sheltered SH Homeless - Hispanic/Latino, 2021","Sheltered SH Homeless - White, 2021","Sheltered SH Homeless - Black or African American, 2021","Sheltered SH Homeless - Asian, 2021","Sheltered SH Homeless - American Indian or Alaska Native, 2021","Sheltered SH Homeless - Native Hawaiian or Other Pacific Islander, 2021","Sheltered SH Homeless - Multiple Races, 2021","Sheltered Total Homeless, 2021","Sheltered Total Homeless - Under 18, 2021","Sheltered Total Homeless - Age 18 to 24, 2021","Sheltered Total Homeless - Over 24, 2021","Sheltered Total Homeless - Female, 2021","Sheltered Total Homeless - Male, 2021","Sheltered Total Homeless - Transgender, 2021","Sheltered Total Homeless - Gender Non-Conforming, 2021","Sheltered Total Homeless - Non-Hispanic/Non-Latino, 2021","Sheltered Total Homeless - Hispanic/Latino, 2021","Sheltered Total Homeless - White, 2021","Sheltered Total Homeless - Black or African American, 2021","Sheltered Total Homeless - Asian, 2021","Sheltered Total Homeless - American Indian or Alaska Native, 2021","Sheltered Total Homeless - Native Hawaiian or Other Pacific Islander, 2021","Sheltered Total Homeless - Multiple Races, 2021","Sheltered ES Homeless Individuals, 2021","Sheltered ES Homeless Individuals - Under 18, 2021","Sheltered ES Homeless Individuals - Age 18 to 24, 2021","Sheltered ES Homeless Individuals - Over 24, 2021","Sheltered ES Homeless Individuals - Female, 2021","Sheltered ES Homeless Individuals - Male, 2021","Sheltered ES Homeless Individuals - Transgender, 2021","Sheltered ES Homeless Individuals - Gender Non-Conforming, 2021","Sheltered ES Homeless Individuals - Non-Hispanic/Non-Latino, 2021","Sheltered ES Homeless Individuals - Hispanic/Latino, 2021","Sheltered ES Homeless Individuals - White, 2021","Sheltered ES Homeless Individuals - Black or African American, 2021","Sheltered ES Homeless Individuals - Asian, 2021","Sheltered ES Homeless Individuals - American Indian or Alaska Native, 2021","Sheltered ES Homeless Individuals - Native Hawaiian or Other Pacific Islander, 2021","Sheltered ES Homeless Individuals - Multiple Races, 2021","Sheltered TH Homeless Individuals, 2021","Sheltered TH Homeless Individuals - Under 18, 2021","Sheltered TH Homeless Individuals - Age 18 to 24, 2021","Sheltered TH Homeless Individuals - Over 24, 2021","Sheltered TH Homeless Individuals - Female, 2021","Sheltered TH Homeless Individuals - Male, 2021","Sheltered TH Homeless Individuals - Transgender, 2021","Sheltered TH Homeless Individuals - Gender Non-Conforming, 2021","Sheltered TH Homeless Individuals - Non-Hispanic/Non-Latino, 2021","Sheltered TH Homeless Individuals - Hispanic/Latino, 2021","Sheltered TH Homeless Individuals - White, 2021","Sheltered TH Homeless Individuals - Black or African American, 2021","Sheltered TH Homeless Individuals - Asian, 2021","Sheltered TH Homeless Individuals - American Indian or Alaska Native, 2021","Sheltered TH Homeless Individuals - Native Hawaiian or Other Pacific Islander, 2021","Sheltered TH Homeless Individuals - Multiple Races, 2021","Sheltered SH Homeless Individuals, 2021","Sheltered SH Homeless Individuals - Under 18, 2021","Sheltered SH Homeless Individuals - Age 18 to 24, 2021","Sheltered SH Homeless Individuals - Over 24, 2021","Sheltered SH Homeless Individuals - Female, 2021","Sheltered SH Homeless Individuals - Male, 2021","Sheltered SH Homeless Individuals - Transgender, 2021","Sheltered SH Homeless Individuals - Gender Non-Conforming, 2021","Sheltered SH Homeless Individuals - Non-Hispanic/Non-Latino, 2021","Sheltered SH Homeless Individuals - Hispanic/Latino, 2021","Sheltered SH Homeless Individuals - White, 2021","Sheltered SH Homeless Individuals - Black or African American, 2021","Sheltered SH Homeless Individuals - Asian, 2021","Sheltered SH Homeless Individuals - American Indian or Alaska Native, 2021","Sheltered SH Homeless Individuals - Native Hawaiian or Other Pacific Islander, 2021","Sheltered SH Homeless Individuals - Multiple Races, 2021","Sheltered Total Homeless Individuals, 2021","Sheltered Total Homeless Individuals - Under 18, 2021","Sheltered Total Homeless Individuals - Age 18 to 24, 2021","Sheltered Total Homeless Individuals - Over 24, 2021","Sheltered Total Homeless Individuals - Female, 2021","Sheltered Total Homeless Individuals - Male, 2021","Sheltered Total Homeless Individuals - Transgender, 2021","Sheltered Total Homeless Individuals - Gender Non-Conforming, 2021","Sheltered Total Homeless Individuals - Non-Hispanic/Non-Latino, 2021","Sheltered Total Homeless Individuals - Hispanic/Latino, 2021","Sheltered Total Homeless Individuals - White, 2021","Sheltered Total Homeless Individuals - Black or African American, 2021","Sheltered Total Homeless Individuals - Asian, 2021","Sheltered Total Homeless Individuals - American Indian or Alaska Native, 2021","Sheltered Total Homeless Individuals - Native Hawaiian or Other Pacific Islander, 2021","Sheltered Total Homeless Individuals - Multiple Races, 2021","Sheltered ES Homeless People in Families, 2021","Sheltered ES Homeless People in Families - Under 18, 2021","Sheltered ES Homeless People in Families - Age 18 to 24, 2021","Sheltered ES Homeless People in Families - Over 24, 2021","Sheltered ES Homeless People in Families - Female, 2021","Sheltered ES Homeless People in Families - Male, 2021","Sheltered ES Homeless People in Families - Transgender, 2021","Sheltered ES Homeless People in Families - Gender Non-Conforming, 2021","Sheltered ES Homeless People in Families - Non-Hispanic/Non-Latino, 2021","Sheltered ES Homeless People in Families - Hispanic/Latino, 2021","Sheltered ES Homeless People in Families - White, 2021","Sheltered ES Homeless People in Families - Black or African American, 2021","Sheltered ES Homeless People in Families - Asian, 2021","Sheltered ES Homeless People in Families - American Indian or Alaska Native, 2021","Sheltered ES Homeless People in Families - Native Hawaiian or Other Pacific Islander, 2021","Sheltered ES Homeless People in Families - Multiple Races, 2021","Sheltered TH Homeless People in Families, 2021","Sheltered TH Homeless People in Families - Under 18, 2021","Sheltered TH Homeless People in Families - Age 18 to 24, 2021","Sheltered TH Homeless People in Families - Over 24, 2021","Sheltered TH Homeless People in Families - Female, 2021","Sheltered TH Homeless People in Families - Male, 2021","Sheltered TH Homeless People in Families - Transgender, 2021","Sheltered TH Homeless People in Families - Gender Non-Conforming, 2021","Sheltered TH Homeless People in Families - Non-Hispanic/Non-Latino, 2021","Sheltered TH Homeless People in Families - Hispanic/Latino, 2021","Sheltered TH Homeless People in Families - White, 2021","Sheltered TH Homeless People in Families - Black or African American, 2021","Sheltered TH Homeless People in Families - Asian, 2021","Sheltered TH Homeless People in Families - American Indian or Alaska Native, 2021","Sheltered TH Homeless People in Families - Native Hawaiian or Other Pacific Islander, 2021","Sheltered TH Homeless People in Families - Multiple Races, 2021","Sheltered Total Homeless People in Families, 2021","Sheltered Total Homeless People in Families - Under 18, 2021","Sheltered Total Homeless People in Families - Age 18 to 24, 2021","Sheltered Total Homeless People in Families - Over 24, 2021","Sheltered Total Homeless People in Families - Female, 2021","Sheltered Total Homeless People in Families - Male, 2021","Sheltered Total Homeless People in Families - Transgender, 2021","Sheltered Total Homeless People in Families - Gender Non-Conforming, 2021","Sheltered Total Homeless People in Families - Non-Hispanic/Non-Latino, 2021","Sheltered Total Homeless People in Families - Hispanic/Latino, 2021","Sheltered Total Homeless People in Families - White, 2021","Sheltered Total Homeless People in Families - Black or African American, 2021","Sheltered Total Homeless People in Families - Asian, 2021","Sheltered Total Homeless People in Families - American Indian or Alaska Native, 2021","Sheltered Total Homeless People in Families - Native Hawaiian or Other Pacific Islander, 2021","Sheltered Total Homeless People in Families - Multiple Races, 2021","Sheltered ES Homeless Family Households, 2021","Sheltered TH Homeless Family Households, 2021","Sheltered Total Homeless Family Households, 2021","Sheltered ES Chronically Homeless, 2021","Sheltered SH Chronically Homeless, 2021","Sheltered Total Chronically Homeless, 2021","Sheltered ES Chronically Homeless Individuals, 2021","Sheltered SH Chronically Homeless Individuals, 2021","Sheltered Total Chronically Homeless Individuals, 2021","Sheltered ES Chronically Homeless People in Families, 2021","Sheltered Total Chronically Homeless People in Families, 2021","Sheltered ES Homeless Veterans, 2021","Sheltered ES Homeless Veterans - Female, 2021","Sheltered ES Homeless Veterans - Male, 2021","Sheltered ES Homeless Veterans - Transgender, 2021","Sheltered ES Homeless Veterans - Gender Non-Conforming, 2021","Sheltered ES Homeless Veterans - Non-Hispanic/Non-Latino, 2021","Sheltered ES Homeless Veterans - Hispanic/Latino, 2021","Sheltered ES Homeless Veterans - White, 2021","Sheltered ES Homeless Veterans - Black or African American, 2021","Sheltered ES Homeless Veterans - Asian, 2021","Sheltered ES Homeless Veterans - American Indian or Alaska Native, 2021","Sheltered ES Homeless Veterans - Native Hawaiian or Other Pacific Islander, 2021","Sheltered ES Homeless Veterans - Multiple Races, 2021","Sheltered TH Homeless Veterans, 2021","Sheltered TH Homeless Veterans - Female, 2021","Sheltered TH Homeless Veterans - Male, 2021","Sheltered TH Homeless Veterans - Transgender, 2021","Sheltered TH Homeless Veterans - Gender Non-Conforming, 2021","Sheltered TH Homeless Veterans - Non-Hispanic/Non-Latino, 2021","Sheltered TH Homeless Veterans - Hispanic/Latino, 2021","Sheltered TH Homeless Veterans - White, 2021","Sheltered TH Homeless Veterans - Black or African American, 2021","Sheltered TH Homeless Veterans - Asian, 2021","Sheltered TH Homeless Veterans - American Indian or Alaska Native, 2021","Sheltered TH Homeless Veterans - Native Hawaiian or Other Pacific Islander, 2021","Sheltered TH Homeless Veterans - Multiple Races, 2021","Sheltered SH Homeless Veterans, 2021","Sheltered SH Homeless Veterans - Female, 2021","Sheltered SH Homeless Veterans - Male, 2021","Sheltered SH Homeless Veterans - Transgender, 2021","Sheltered SH Homeless Veterans - Gender Non-Conforming, 2021","Sheltered SH Homeless Veterans - Non-Hispanic/Non-Latino, 2021","Sheltered SH Homeless Veterans - Hispanic/Latino, 2021","Sheltered SH Homeless Veterans - White, 2021","Sheltered SH Homeless Veterans - Black or African American, 2021","Sheltered SH Homeless Veterans - Asian, 2021","Sheltered SH Homeless Veterans - American Indian or Alaska Native, 2021","Sheltered SH Homeless Veterans - Native Hawaiian or Other Pacific Islander, 2021","Sheltered SH Homeless Veterans - Multiple Races, 2021","Sheltered Total Homeless Veterans, 2021","Sheltered Total Homeless Veterans - Female, 2021","Sheltered Total Homeless Veterans - Male, 2021","Sheltered Total Homeless Veterans - Transgender, 2021","Sheltered Total Homeless Veterans - Gender Non-Conforming, 2021","Sheltered Total Homeless Veterans - Non-Hispanic/Non-Latino, 2021","Sheltered Total Homeless Veterans - Hispanic/Latino, 2021","Sheltered Total Homeless Veterans - White, 2021","Sheltered Total Homeless Veterans - Black or African American, 2021","Sheltered Total Homeless Veterans - Asian, 2021","Sheltered Total Homeless Veterans - American Indian or Alaska Native, 2021","Sheltered Total Homeless Veterans - Native Hawaiian or Other Pacific Islander, 2021","Sheltered Total Homeless Veterans - Multiple Races, 2021","Sheltered ES Homeless Unaccompanied Youth (Under 25), 2021","Sheltered ES Homeless Unaccompanied Youth (Under 25) - Female, 2021","Sheltered ES Homeless Unaccompanied Youth (Under 25) - Male, 2021","Sheltered ES Homeless Unaccompanied Youth (Under 25) - Transgender, 2021","Sheltered ES Homeless Unaccompanied Youth (Under 25) - Gender Non-Conforming, 2021","Sheltered ES Homeless Unaccompanied Youth (Under 25) - Non-Hispanic/Non-Latino, 2021","Sheltered ES Homeless Unaccompanied Youth (Under 25) - Hispanic/Latino, 2021","Sheltered ES Homeless Unaccompanied Youth (Under 25) - White, 2021","Sheltered ES Homeless Unaccompanied Youth (Under 25) - Black or African American, 2021","Sheltered ES Homeless Unaccompanied Youth (Under 25) - Asian, 2021","Sheltered ES Homeless Unaccompanied Youth (Under 25) - American Indian or Alaska Native, 2021","Sheltered ES Homeless Unaccompanied Youth (Under 25) - Native Hawaiian or Other Pacific Islander, 2021","Sheltered ES Homeless Unaccompanied Youth (Under 25) - Multiple Races, 2021","Sheltered TH Homeless Unaccompanied Youth (Under 25), 2021","Sheltered TH Homeless Unaccompanied Youth (Under 25) - Female, 2021","Sheltered TH Homeless Unaccompanied Youth (Under 25) - Male, 2021","Sheltered TH Homeless Unaccompanied Youth (Under 25) - Transgender, 2021","Sheltered TH Homeless Unaccompanied Youth (Under 25) - Gender Non-Conforming, 2021","Sheltered TH Homeless Unaccompanied Youth (Under 25) - Non-Hispanic/Non-Latino, 2021","Sheltered TH Homeless Unaccompanied Youth (Under 25) - Hispanic/Latino, 2021","Sheltered TH Homeless Unaccompanied Youth (Under 25) - White, 2021","Sheltered TH Homeless Unaccompanied Youth (Under 25) - Black or African American, 2021","Sheltered TH Homeless Unaccompanied Youth (Under 25) - Asian, 2021","Sheltered TH Homeless Unaccompanied Youth (Under 25) - American Indian or Alaska Native, 2021","Sheltered TH Homeless Unaccompanied Youth (Under 25) - Native Hawaiian or Other Pacific Islander, 2021","Sheltered TH Homeless Unaccompanied Youth (Under 25) - Multiple Races, 2021","Sheltered SH Homeless Unaccompanied Youth (Under 25), 2021","Sheltered SH Homeless Unaccompanied Youth (Under 25) - Female, 2021","Sheltered SH Homeless Unaccompanied Youth (Under 25) - Male, 2021","Sheltered SH Homeless Unaccompanied Youth (Under 25) - Transgender, 2021","Sheltered SH Homeless Unaccompanied Youth (Under 25) - Gender Non-Conforming, 2021","Sheltered SH Homeless Unaccompanied Youth (Under 25) - Non-Hispanic/Non-Latino, 2021","Sheltered SH Homeless Unaccompanied Youth (Under 25) - Hispanic/Latino, 2021","Sheltered SH Homeless Unaccompanied Youth (Under 25) - White, 2021","Sheltered SH Homeless Unaccompanied Youth (Under 25) - Black or African American, 2021","Sheltered SH Homeless Unaccompanied Youth (Under 25) - Asian, 2021","Sheltered SH Homeless Unaccompanied Youth (Under 25) - American Indian or Alaska Native, 2021","Sheltered SH Homeless Unaccompanied Youth (Under 25) - Native Hawaiian or Other Pacific Islander, 2021","Sheltered SH Homeless Unaccompanied Youth (Under 25) - Multiple Races, 2021","Sheltered Total Homeless Unaccompanied Youth (Under 25), 2021","Sheltered Total Homeless Unaccompanied Youth (Under 25) - Female, 2021","Sheltered Total Homeless Unaccompanied Youth (Under 25) - Male, 2021","Sheltered Total Homeless Unaccompanied Youth (Under 25) - Transgender, 2021","Sheltered Total Homeless Unaccompanied Youth (Under 25) - Gender Non-Conforming, 2021","Sheltered Total Homeless Unaccompanied Youth (Under 25) - Non-Hispanic/Non-Latino, 2021","Sheltered Total Homeless Unaccompanied Youth (Under 25) - Hispanic/Latino, 2021","Sheltered Total Homeless Unaccompanied Youth (Under 25) - White, 2021","Sheltered Total Homeless Unaccompanied Youth (Under 25) - Black or African American, 2021","Sheltered Total Homeless Unaccompanied Youth (Under 25) - Asian, 2021","Sheltered Total Homeless Unaccompanied Youth (Under 25) - American Indian or Alaska Native, 2021","Sheltered Total Homeless Unaccompanied Youth (Under 25) - Native Hawaiian or Other Pacific Islander, 2021","Sheltered Total Homeless Unaccompanied Youth (Under 25) - Multiple Races, 2021","Sheltered ES Homeless Unaccompanied Youth Under 18, 2021","Sheltered TH Homeless Unaccompanied Youth Under 18, 2021","Sheltered SH Homeless Unaccompanied Youth Under 18, 2021","Sheltered Total Homeless Unaccompanied Youth Under 18, 2021","Sheltered ES Homeless Unaccompanied Youth Age 18-24, 2021","Sheltered TH Homeless Unaccompanied Youth Age 18-24, 2021","Sheltered SH Homeless Unaccompanied Youth Age 18-24, 2021","Sheltered Total Homeless Unaccompanied Youth Age 18-24, 2021","Sheltered ES Homeless Parenting Youth (Under 25), 2021","Sheltered ES Homeless Parenting Youth (Under 25) - Female, 2021","Sheltered ES Homeless Parenting Youth (Under 25) - Male, 2021","Sheltered ES Homeless Parenting Youth (Under 25) - Transgender, 2021","Sheltered ES Homeless Parenting Youth (Under 25) - Gender Non-Conforming, 2021","Sheltered ES Homeless Parenting Youth (Under 25) - Non-Hispanic/Non-Latino, 2021","Sheltered ES Homeless Parenting Youth (Under 25) - Hispanic/Latino, 2021","Sheltered ES Homeless Parenting Youth (Under 25) - White, 2021","Sheltered ES Homeless Parenting Youth (Under 25) - Black or African American, 2021","Sheltered ES Homeless Parenting Youth (Under 25) - Asian, 2021","Sheltered ES Homeless Parenting Youth (Under 25) - American Indian or Alaska Native, 2021","Sheltered ES Homeless Parenting Youth (Under 25) - Native Hawaiian or Other Pacific Islander, 2021","Sheltered ES Homeless Parenting Youth (Under 25) - Multiple Races, 2021","Sheltered TH Homeless Parenting Youth (Under 25), 2021","Sheltered TH Homeless Parenting Youth (Under 25) - Female, 2021","Sheltered TH Homeless Parenting Youth (Under 25) - Male, 2021","Sheltered TH Homeless Parenting Youth (Under 25) - Transgender, 2021","Sheltered TH Homeless Parenting Youth (Under 25) - Gender Non-Conforming, 2021","Sheltered TH Homeless Parenting Youth (Under 25) - Non-Hispanic/Non-Latino, 2021","Sheltered TH Homeless Parenting Youth (Under 25) - Hispanic/Latino, 2021","Sheltered TH Homeless Parenting Youth (Under 25) - White, 2021","Sheltered TH Homeless Parenting Youth (Under 25) - Black or African American, 2021","Sheltered TH Homeless Parenting Youth (Under 25) - Asian, 2021","Sheltered TH Homeless Parenting Youth (Under 25) - American Indian or Alaska Native, 2021","Sheltered TH Homeless Parenting Youth (Under 25) - Native Hawaiian or Other Pacific Islander, 2021","Sheltered TH Homeless Parenting Youth (Under 25) - Multiple Races, 2021","Sheltered Total Homeless Parenting Youth (Under 25), 2021","Sheltered Total Homeless Parenting Youth (Under 25) - Female, 2021","Sheltered Total Homeless Parenting Youth (Under 25) - Male, 2021","Sheltered Total Homeless Parenting Youth (Under 25) - Transgender, 2021","Sheltered Total Homeless Parenting Youth (Under 25) - Gender Non-Conforming, 2021","Sheltered Total Homeless Parenting Youth (Under 25) - Non-Hispanic/Non-Latino, 2021","Sheltered Total Homeless Parenting Youth (Under 25) - Hispanic/Latino, 2021","Sheltered Total Homeless Parenting Youth (Under 25) - White, 2021","Sheltered Total Homeless Parenting Youth (Under 25) - Black or African American, 2021","Sheltered Total Homeless Parenting Youth (Under 25) - Asian, 2021","Sheltered Total Homeless Parenting Youth (Under 25) - American Indian or Alaska Native, 2021","Sheltered Total Homeless Parenting Youth (Under 25) - Native Hawaiian or Other Pacific Islander, 2021","Sheltered Total Homeless Parenting Youth (Under 25) - Multiple Races, 2021","Sheltered ES Homeless Parenting Youth Under 18, 2021","Sheltered TH Homeless Parenting Youth Under 18, 2021","Sheltered Total Homeless Parenting Youth Under 18, 2021","Sheltered ES Homeless Parenting Youth Age 18-24, 2021","Sheltered TH Homeless Parenting Youth Age 18-24, 2021","Sheltered Total Homeless Parenting Youth Age 18-24, 2021","Sheltered ES Homeless Children of Parenting Youth, 2021","Sheltered TH Homeless Children of Parenting Youth, 2021","Sheltered Total Homeless Children of Parenting Youth, 2021"
AK,2,"1,360",145,151,"1,064",405,954,1,0,"1,302",58,435,97,27,587,35,179,437,157,144,136,217,217,3,0,396,41,139,37,0,164,23,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,797",302,295,"1,200",622,"1,171",4,0,"1,698",99,574,134,27,751,58,253,"1,150",11,116,"1,023",258,891,1,0,"1,101",49,391,82,20,504,23,130,145,6,62,77,52,90,3,0,137,8,68,16,0,45,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,295",17,178,"1,100",310,981,4,0,"1,238",57,459,98,20,549,24,145,210,134,35,41,147,63,0,0,201,9,44,15,7,83,12,49,292,151,82,59,165,127,0,0,259,33,71,21,0,119,22,59,502,285,117,100,312,190,0,0,460,42,115,36,7,202,34,108,62,54,116,334,0,334,303,0,303,31,31,21,5,16,0,0,19,2,8,1,1,9,0,2,15,3,12,0,0,15,0,7,3,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36,8,28,0,0,34,2,15,4,1,13,0,3,127,42,84,1,0,119,8,26,13,2,83,0,3,68,24,41,3,0,64,4,31,11,0,24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,195,66,125,4,0,183,12,57,24,2,107,1,4,11,6,0,17,116,62,0,178,35,35,0,0,0,35,0,11,1,0,17,0,6,23,22,1,0,0,23,0,7,2,0,11,0,3,58,57,1,0,0,58,0,18,3,0,28,0,9,0,0,0,35,23,58,29,32,61
AL,8,"1,095",194,44,857,434,657,3,1,"1,027",68,465,582,4,7,1,36,504,99,22,383,226,276,2,0,402,102,264,220,1,4,0,15,27,0,0,27,6,21,0,0,27,0,17,10,0,0,0,0,"1,626",293,66,"1,267",666,954,5,1,"1,456",170,746,812,5,11,1,51,783,5,32,746,241,538,3,1,741,42,373,386,2,5,1,16,355,1,17,337,130,223,2,0,253,102,198,147,0,3,0,7,27,0,0,27,6,21,0,0,27,0,17,10,0,0,0,0,"1,165",6,49,"1,110",377,782,5,1,"1,021",144,588,543,2,8,1,23,312,189,12,111,193,119,0,0,286,26,92,196,2,2,0,20,149,98,5,46,96,53,0,0,149,0,66,73,1,1,0,8,461,287,17,157,289,172,0,0,435,26,158,269,3,3,0,28,101,46,147,247,15,262,235,15,250,12,12,149,18,131,0,0,147,2,62,84,0,0,1,2,62,3,59,0,0,61,1,33,26,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,211,21,190,0,0,208,3,95,110,0,1,1,4,37,11,25,1,0,37,0,15,21,0,0,0,1,18,12,6,0,0,17,1,6,8,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,55,23,31,1,0,54,1,21,29,0,2,0,3,5,1,0,6,32,17,0,49,8,8,0,0,0,8,0,1,5,0,0,0,2,5,5,0,0,0,5,0,2,3,0,0,0,0,13,13,0,0,0,13,0,3,8,0,0,0,2,0,0,0,8,5,13,11,7,18
AR,5,"1,169",132,99,938,421,747,0,1,"1,122",47,718,394,7,22,3,25,301,56,15,230,150,151,0,0,285,16,203,79,2,9,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,470",188,114,"1,168",571,898,0,1,"1,407",63,921,473,9,31,5,31,990,23,91,876,309,680,0,1,958,32,628,321,6,17,3,15,214,0,15,199,94,120,0,0,208,6,146,58,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,204",23,106,"1,075",403,800,0,1,"1,166",38,774,379,8,21,5,17,179,109,8,62,112,67,0,0,164,15,90,73,1,5,0,10,87,56,0,31,56,31,0,0,77,10,57,21,0,5,0,4,266,165,8,93,168,98,0,0,241,25,147,94,1,10,0,14,66,22,88,283,0,283,251,0,251,32,32,50,3,47,0,0,49,1,30,16,1,1,0,2,35,5,30,0,0,35,0,19,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,8,77,0,0,84,1,49,31,1,1,1,2,114,47,67,0,0,107,7,47,62,0,1,0,4,15,9,6,0,0,14,1,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,56,73,0,0,121,8,54,70,0,1,0,4,23,0,0,23,91,15,0,106,7,7,0,0,0,7,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,7,0,4,3,0,0,0,0,0,0,0,7,0,7,8,0,8
AS,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
AZ,3,"3,822",921,206,"2,695","1,709","2,100",11,2,"2,766","1,056","2,192",918,34,343,14,321,"1,569",466,141,962,642,913,10,4,"1,169",400,901,457,11,83,4,113,69,0,0,69,8,61,0,0,59,10,47,16,0,3,1,2,"5,460","1,387",347,"3,726","2,359","3,074",21,6,"3,994","1,466","3,140","1,391",45,429,19,436,"2,396",17,145,"2,234",867,"1,517",11,1,"1,904",492,"1,583",434,27,217,10,125,839,6,84,749,171,656,9,3,680,159,574,178,8,30,2,47,69,0,0,69,8,61,0,0,59,10,47,16,0,3,1,2,"3,304",23,229,"3,052","1,046","2,234",20,4,"2,643",661,"2,204",628,35,250,13,174,"1,426",904,61,461,842,583,0,1,862,564,609,484,7,126,4,196,730,460,57,213,471,257,1,1,489,241,327,279,3,53,2,66,"2,156","1,364",118,674,"1,313",840,1,2,"1,351",805,936,763,10,179,6,262,410,238,648,923,33,956,785,33,818,138,138,302,26,276,0,0,270,32,229,45,1,13,1,13,281,25,254,1,1,254,27,197,57,2,11,1,13,54,2,52,0,0,47,7,39,11,0,2,1,1,637,53,582,1,1,571,66,465,113,3,26,3,27,161,72,82,7,0,98,63,93,39,0,15,0,14,88,35,51,2,0,53,36,55,15,1,5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,249,107,133,9,0,151,99,148,54,1,20,0,26,17,4,0,21,144,84,0,228,39,33,6,0,0,22,17,9,16,0,6,1,7,47,39,8,0,0,27,20,32,7,0,5,0,3,86,72,14,0,0,49,37,41,23,0,11,1,10,0,1,1,39,46,85,54,57,111
